CourtId,DisplayName,Name,PermanentlyClosed,FriendlyName,CourtJurisdictionType,State,StateCode,County,CanFile,CanCourtesyCopy,CanEfiling,CanSheriff,FileDeadline,FileServiceLevel,CCDeliveryDeadline,CCDeliveryServiceLevel,SheriffDeadline,SheriffServiceLevel,EFilingDivisions,EFilingStatus,EFilingDeadline,EFilingRecommendedBy,EFM,MaxEfileDocSize,MaxEfileEnvSize,MaxFileCCDSOPSheriffDocSize,MaxFileCCDSOPSheriffEnvSize,Address_Address1,Address_City,Address_State,Address_PostalCode
S56,"Sacramento County, Superior Court of California","Sacramento County Sheriff, Civil Division",0,,State,California,CA,Sacramento,0,0,1,1,,,,,12:00 PM,Same-Day,"Civil, Probate",Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"2969 Prospect Park Drive, Suite 200",Rancho Cordova,California,
S57,"San Benito County, Superior Court of California","San Benito County Sheriff, Civil Division",0,,State,California,CA,San Benito,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory for Civil; Other Divisions Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2301 Technology Pkwy,Hollister,California,
S58,"San Bernardino County, Superior Court of California","San Bernardino County Sheriff, Civil Division",0,,State,California,CA,San Bernardino,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory for Civil; Other Divisions Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"157 W. 5th Street, 5th Flr.",San Bernardino,California,
S59,"San Bernardino County, Superior Court of California","San Bernardino County Sheriff, Civil Division",0,,State,California,CA,San Bernardino,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory for Civil; Other Divisions Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"14455 Civic Drive, Suite 400",Victorville,California,
S60,"San Diego County, Superior Court of California","San Diego County Sheriff, Civil Division",0,,State,California,CA,San Diego,0,0,1,1,,,,,12:00 PM,Next-Day,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"500 Third Ave., Suite 140",Chula Vista,California,
S61,"San Diego County, Superior Court of California","San Diego County Sheriff, Civil Division",0,,State,California,CA,San Diego,0,0,1,1,,,,,12:00 PM,Next-Day,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,250 E. Main Street,El Cajon,California,
S62,"San Diego County, Superior Court of California","San Diego County Sheriff, Civil Division",0,,State,California,CA,San Diego,0,0,1,1,,,,,12:00 PM,Same-Day,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,1409 4th Ave.,San Diego,California,
S63,"San Diego County, Superior Court of California","San Diego County Sheriff, Civil Division",0,,State,California,CA,San Diego,0,0,1,1,,,,,12:00 PM,Next-Day,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,325 S. Melrose Dr. Suite 2400,Vista,California,
S64,"San Francisco County, Superior Court of California","San Francisco County Sheriff, Civil Division",0,,State,California,CA,San Francisco,0,0,1,1,,,,,12:00 PM,Same-Day,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,FSX,35 MB,60 MB,120 MB,120 MB,Rm. 456,San Francisco City Hall,California,
S65,"San Joaquin County, Superior Court of California","San Joaquin County Sheriff, Civil Division",0,,State,California,CA,San Joaquin,0,0,0,1,,,,,12:00 PM,Same-Day,,,,,,,,120 MB,120 MB,7000 Michael Canlis Blvd.,French Camp,California,
S66,"San Luis Obispo County, Superior Court of California","San Luis Obispo County Sheriff, Civil Division",0,,State,California,CA,San Luis Obispo,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"1050 Monterey Street, Room 236",San Luis Obispo,California,
S67,"San Mateo County, Superior Court of California","San Mateo County Sheriff, Civil Division",0,,State,California,CA,San Mateo,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,330 Bradford Street,Redwood City,California,
S68,"Santa Barbara County, Superior Court of California","Santa Barbara County Sheriff, Civil Division",0,,State,California,CA,Santa Barbara,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,1105 Santa Barbara St.,Santa Barbara,California,
S69,"Santa Barbara County, Superior Court of California","Santa Barbara County Sheriff, Civil Division",0,,State,California,CA,Santa Barbara,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,312-O East Cook St.,Santa Maria,California,
S70,"Santa Clara County, Superior Court of California","Santa Clara County Sheriff, Civil Division",0,,State,California,CA,Santa Clara,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,55 West Younger Ave.,San Jose,California,
S71,"Shasta County, Superior Court of California","Shasta County Sheriff, Civil Division",0,,State,California,CA,Shasta,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,300 Park Marina Circle,Redding,California,
S72,"Sierra County, Superior Court of California","Sierra County Sheriff, Civil Division",0,,State,California,CA,Sierra,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,"100 Courthouse Sq., 1st Flr.",Downieville,California,
S73,"Siskiyou County, Superior Court of California","Siskiyou County Sheriff, Civil Division",0,,State,California,CA,Siskiyou,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,305 Butte Street,Yreka,California,
S74,"Solano County, Superior Court of California","Solano County Sheriff, Civil Division",0,,State,California,CA,Solano,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,530 Union Ave. Suite 100,Fairfield,California,
S75,"Sonoma County, Superior Court of California","Sonoma County Sheriff, Civil Division",0,,State,California,CA,Sonoma,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,2796 Ventura Blvd.,Santa Rosa,California,
S76,"Stanislaus County, Superior Court of California","Stanislaus County Sheriff, Civil Division",0,,State,California,CA,Stanislaus,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"801 11th Street, Suite 2200",Modesto,California,
S77,"Sutter County, Superior Court of California","Sutter County Sheriff, Civil Division",0,,State,California,CA,Sutter,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,1077 Civic Center Blvd.,Yuba City,California,
S78,"Tehama County, Superior Court of California","Tehama County Sheriff, Civil Division",0,,State,California,CA,Tehama,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,22840 Antelou[e Blvd.,Red Bluff,California,
S79,"Trinity County, Superior Court of California","Trinity County Sheriff, Civil Division",0,,State,California,CA,Trinity,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,11 Court Street,Weaverville,California,
S80,"Tulare County, Superior Court of California","Tulare County Sheriff, Civil Division",0,,State,California,CA,Tulare,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"221 S. Mooney Blvd., Room 102",Visalia,California,
S81,"Tuolumne County, Superior Court of California","Tuolumne County Sheriff, Civil Division",0,,State,California,CA,Tuolumne,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,2 South Green St.,Sonora,California,
S82,"Ventura County, Superior Court of California","Ventura County Sheriff, Civil Division",0,,State,California,CA,Ventura,0,0,1,1,,,,,12:00 PM,Same-Day,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"800 South Victoria Ave., Hall of Justice, Rm. 101",Ventura,California,
S83,"Yolo County, Superior Court of California","Yolo County Sheriff, Civil Division",0,,State,California,CA,Yolo,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,140 Tony Diaz Drive,Woodland,California,
S84,"Yuba County, Superior Court of California","Yuba County Sheriff, Civil Division",0,,State,California,CA,Yuba,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"215 5th St., Suite 150",Marysville,California,
